Vds,Vgs,Ids,W,L,T
0.1,-20.0,2.5495e-12,10,12,80
0.1,-19.8,2.5495e-12,10,12,80
0.1,-19.6,2.5495e-12,10,12,80
0.1,-19.4,2.5495e-12,10,12,80
0.1,-19.2,2.5495e-12,10,12,80
0.1,-19.0,2.5495e-12,10,12,80
0.1,-18.8,2.5495e-12,10,12,80
0.1,-18.6,2.5495e-12,10,12,80
0.1,-18.4,2.5495e-12,10,12,80
0.1,-18.2,2.5495e-12,10,12,80
0.1,-18.0,2.5495e-12,10,12,80
0.1,-17.8,2.5495e-12,10,12,80
0.1,-17.6,2.5495e-12,10,12,80
0.1,-17.4,2.5495e-12,10,12,80
0.1,-17.2,2.5495e-12,10,12,80
0.1,-17.0,2.5495e-12,10,12,80
0.1,-16.8,2.5495e-12,10,12,80
0.1,-16.6,2.5495e-12,10,12,80
0.1,-16.4,2.5495e-12,10,12,80
0.1,-16.2,2.5495e-12,10,12,80
0.1,-16.0,2.5495e-12,10,12,80
0.1,-15.8,2.5495e-12,10,12,80
0.1,-15.6,2.5495e-12,10,12,80
0.1,-15.4,2.5495e-12,10,12,80
0.1,-15.2,2.5495e-12,10,12,80
0.1,-15.0,2.5495e-12,10,12,80
0.1,-14.8,2.5495e-12,10,12,80
0.1,-14.6,2.5495e-12,10,12,80
0.1,-14.4,2.5495e-12,10,12,80
0.1,-14.2,2.5495e-12,10,12,80
0.1,-14.0,2.5495e-12,10,12,80
0.1,-13.8,2.5495e-12,10,12,80
0.1,-13.6,2.5495e-12,10,12,80
0.1,-13.4,2.5495e-12,10,12,80
0.1,-13.2,2.5495e-12,10,12,80
0.1,-13.0,2.5495e-12,10,12,80
0.1,-12.8,2.5495e-12,10,12,80
0.1,-12.6,2.5495e-12,10,12,80
0.1,-12.4,2.5495e-12,10,12,80
0.1,-12.2,2.5495e-12,10,12,80
0.1,-12.0,2.5495e-12,10,12,80
0.1,-11.8,2.5495e-12,10,12,80
0.1,-11.6,2.5495e-12,10,12,80
0.1,-11.4,2.5495e-12,10,12,80
0.1,-11.2,2.5495e-12,10,12,80
0.1,-11.0,2.5495e-12,10,12,80
0.1,-10.8,2.5495e-12,10,12,80
0.1,-10.6,2.5495e-12,10,12,80
0.1,-10.4,2.5495e-12,10,12,80
0.1,-10.2,2.5495e-12,10,12,80
0.1,-10.0,2.5495e-12,10,12,80
0.1,-9.8,2.5495e-12,10,12,80
0.1,-9.6,2.5495e-12,10,12,80
0.1,-9.4,2.5495e-12,10,12,80
0.1,-9.2,2.5495e-12,10,12,80
0.1,-9.0,2.5495e-12,10,12,80
0.1,-8.8,2.5495e-12,10,12,80
0.1,-8.6,2.5495e-12,10,12,80
0.1,-8.4,2.5495e-12,10,12,80
0.1,-8.2,2.5495e-12,10,12,80
0.1,-8.0,2.5495e-12,10,12,80
0.1,-7.8,2.5495e-12,10,12,80
0.1,-7.6,2.5495e-12,10,12,80
0.1,-7.4,2.5495e-12,10,12,80
0.1,-7.2,2.5495e-12,10,12,80
0.1,-7.0,2.5495e-12,10,12,80
0.1,-6.8,2.5495e-12,10,12,80
0.1,-6.6,2.5495e-12,10,12,80
0.1,-6.4,2.5495e-12,10,12,80
0.1,-6.2,2.5495e-12,10,12,80
0.1,-6.0,2.5495e-12,10,12,80
0.1,-5.8,2.5495e-12,10,12,80
0.1,-5.6,2.5495e-12,10,12,80
0.1,-5.4,2.5495e-12,10,12,80
0.1,-5.2,2.5495e-12,10,12,80
0.1,-5.0,2.5495e-12,10,12,80
0.1,-4.8,2.5495e-12,10,12,80
0.1,-4.6,2.5495e-12,10,12,80
0.1,-4.4,2.5495e-12,10,12,80
0.1,-4.2,2.5495e-12,10,12,80
0.1,-4.0,2.5495e-12,10,12,80
0.1,-3.8,2.5495e-12,10,12,80
0.1,-3.6,2.5495e-12,10,12,80
0.1,-3.4,2.5495e-12,10,12,80
0.1,-3.2,2.5495e-12,10,12,80
0.1,-3.0,2.5495e-12,10,12,80
0.1,-2.8,2.5495e-12,10,12,80
0.1,-2.6,2.5495e-12,10,12,80
0.1,-2.4,2.5495e-12,10,12,80
0.1,-2.2,2.5495e-12,10,12,80
0.1,-2.0,2.5495e-12,10,12,80
0.1,-1.8,2.5495e-12,10,12,80
0.1,-1.6,2.5495e-12,10,12,80
0.1,-1.4,2.5495e-12,10,12,80
0.1,-1.2,2.5495e-12,10,12,80
0.1,-1.0,2.5495e-12,10,12,80
0.1,-0.8,2.5495e-12,10,12,80
0.1,-0.6,2.5497e-12,10,12,80
